latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
18.35529,99.63284,303.2,0.39,0.36,2021-01-07,1900,1,nominal,2.0NRT,290.9,0.7,N
18.35297,99.64726,304.9,0.39,0.36,2021-01-07,1900,1,nominal,2.0NRT,290.4,0.8,N
18.35257,99.62865,315.1,0.39,0.36,2021-01-07,1900,1,nominal,2.0NRT,290.6,0.7,N
18.54357,98.39692,299.9,0.39,0.36,2021-01-07,1900,1,nominal,2.0NRT,289.9,0.4,N
18.52502,98.34152,303.5,0.39,0.36,2021-01-07,1900,1,nominal,2.0NRT,290.2,0.9,N
18.52117,98.34457,305.8,0.39,0.36,2021-01-07,1900,1,nominal,2.0NRT,289.5,0.9,N
18.52061,98.34816,304.5,0.39,0.36,2021-01-07,1900,1,nominal,2.0NRT,289.1,0.9,N
18.74681,96.4257,303,0.43,0.38,2021-01-07,1900,1,nominal,2.0NRT,291.6,0.6,N
18.45082,98.35867,303.9,0.39,0.36,2021-01-07,1900,1,nominal,2.0NRT,288.7,0.5,N
18.44159,98.30876,308.3,0.39,0.36,2021-01-07,1900,1,nominal,2.0NRT,289.9,0.9,N
18.40339,98.40269,302.4,0.39,0.36,2021-01-07,1900,1,nominal,2.0NRT,288.9,0.6,N
18.56079,97.29246,303.1,0.4,0.37,2021-01-07,1900,1,nominal,2.0NRT,292.6,0.5,N
18.54731,97.2901,303.5,0.4,0.37,2021-01-07,1900,1,nominal,2.0NRT,291.8,0.5,N
18.33615,98.30989,301.1,0.39,0.36,2021-01-07,1900,1,nominal,2.0NRT,289.5,0.4,N
18.31283,98.39513,302.3,0.39,0.36,2021-01-07,1900,1,nominal,2.0NRT,290.3,0.7,N
18.47165,97.32519,308.7,0.4,0.37,2021-01-07,1900,1,nominal,2.0NRT,291.8,0.8,N
18.30954,98.39454,307.3,0.39,0.36,2021-01-07,1900,1,nominal,2.0NRT,290.3,0.7,N
18.46209,97.31987,311.4,0.4,0.37,2021-01-07,1900,1,nominal,2.0NRT,292.3,1.4,N
17.78635,100.68343,304.3,0.41,0.37,2021-01-07,1900,1,nominal,2.0NRT,289.6,0.8,N
18.19859,97.98908,305.2,0.39,0.36,2021-01-07,1900,1,nominal,2.0NRT,290.8,0.6,N
17.73926,100.58511,301.6,0.41,0.37,2021-01-07,1900,1,nominal,2.0NRT,289,0.9,N
17.66514,100.35406,303.4,0.4,0.37,2021-01-07,1900,1,nominal,2.0NRT,289.9,0.3,N
17.61868,100.31113,311,0.4,0.37,2021-01-07,1900,1,nominal,2.0NRT,290.4,1.2,N
17.58762,100.24807,307.5,0.4,0.37,2021-01-07,1900,1,nominal,2.0NRT,290.2,0.8,N
17.587,100.25179,302.1,0.4,0.37,2021-01-07,1900,1,nominal,2.0NRT,289.8,0.6,N
17.58426,100.24747,307,0.4,0.37,2021-01-07,1900,1,nominal,2.0NRT,289.6,0.8,N
17.23647,101.87357,300.9,0.46,0.39,2021-01-07,1900,1,nominal,2.0NRT,282.3,0.9,N
17.67948,99.17773,303.6,0.39,0.36,2021-01-07,1900,1,nominal,2.0NRT,289.9,0.4,N
17.50785,99.77761,319.4,0.39,0.36,2021-01-07,1900,1,nominal,2.0NRT,290,1.4,N
17.36246,100.37526,302.9,0.41,0.37,2021-01-07,1900,1,nominal,2.0NRT,289.8,0.6,N
17.35908,100.37469,306.4,0.41,0.37,2021-01-07,1900,1,nominal,2.0NRT,290,0.6,N
17.31082,100.269,314.2,0.4,0.37,2021-01-07,1900,1,nominal,2.0NRT,288.7,1.2,N
17.68773,96.5131,302.2,0.42,0.38,2021-01-07,1900,1,nominal,2.0NRT,290.7,0.3,N
17.0483,100.4447,308.3,0.41,0.37,2021-01-07,1900,1,nominal,2.0NRT,289.9,1.1,N
16.87018,100.71348,302.4,0.42,0.38,2021-01-07,1900,1,nominal,2.0NRT,288,1,N
17.09837,98.53101,307.8,0.38,0.36,2021-01-07,1900,1,nominal,2.0NRT,289.1,0.5,N
17.25934,97.14482,315.7,0.4,0.37,2021-01-07,1900,1,nominal,2.0NRT,290.5,0.8,N
16.96924,98.81009,301.2,0.38,0.36,2021-01-07,1900,1,nominal,2.0NRT,287.4,0.6,N
16.43097,101.08081,306.9,0.44,0.38,2021-01-07,1900,1,nominal,2.0NRT,288.3,1.4,N
16.42399,101.07967,301.9,0.44,0.38,2021-01-07,1900,1,nominal,2.0NRT,287.5,0.5,N
16.98322,97.20417,308.4,0.4,0.37,2021-01-07,1900,1,nominal,2.0NRT,289.6,1.1,N
16.73597,98.63108,302,0.38,0.36,2021-01-07,1900,1,nominal,2.0NRT,289.3,0.4,N
16.72224,98.63241,304.7,0.38,0.36,2021-01-07,1900,1,nominal,2.0NRT,289.3,0.5,N
16.14829,101.60307,302.2,0.46,0.39,2021-01-07,1900,1,nominal,2.0NRT,285.8,0.7,N
16.45818,99.59642,305.6,0.39,0.36,2021-01-07,1900,1,nominal,2.0NRT,287.3,1,N
16.19816,101.04058,303.5,0.44,0.38,2021-01-07,1900,1,nominal,2.0NRT,287.8,0.6,N
16.13957,100.83013,306.4,0.43,0.38,2021-01-07,1900,1,nominal,2.0NRT,290.4,1,N
16.13893,100.83387,314,0.43,0.38,2021-01-07,1900,1,nominal,2.0NRT,290.6,1,N
16.08154,100.86529,306.7,0.43,0.38,2021-01-07,1900,1,nominal,2.0NRT,289.8,0.8,N
16.30612,99.27596,302.8,0.39,0.36,2021-01-07,1900,1,nominal,2.0NRT,288.4,0.3,N
16.3028,99.27539,311.5,0.39,0.36,2021-01-07,1900,1,nominal,2.0NRT,288.3,0.8,N
16.32995,98.70203,300.7,0.38,0.36,2021-01-07,1900,1,nominal,2.0NRT,288.4,0.3,N
15.95197,100.9453,302.4,0.43,0.38,2021-01-07,1900,1,nominal,2.0NRT,288.5,1.2,N
15.9485,100.9446,313.7,0.43,0.38,2021-01-07,1900,1,nominal,2.0NRT,289,1.2,N
15.94571,100.9399,310.1,0.43,0.38,2021-01-07,1900,1,nominal,2.0NRT,289.1,0.9,N
15.94222,100.93935,303.6,0.43,0.38,2021-01-07,1900,1,nominal,2.0NRT,288.8,0.9,N
15.90917,100.83925,308.5,0.43,0.38,2021-01-07,1900,1,nominal,2.0NRT,290.7,1,N
15.88653,100.92943,312.6,0.43,0.38,2021-01-07,1900,1,nominal,2.0NRT,289.8,1.1,N
15.88839,100.9305,302.6,0.44,0.38,2021-01-07,1900,1,nominal,2.0NRT,289.5,0.7,N
15.88491,100.92991,304.2,0.44,0.38,2021-01-07,1900,1,nominal,2.0NRT,289.4,0.7,N
15.82421,101.16198,303.3,0.45,0.39,2021-01-07,1900,1,nominal,2.0NRT,290.3,0.4,N
15.73418,100.5864,302,0.42,0.38,2021-01-07,1900,1,nominal,2.0NRT,289.5,0.8,N
15.73351,100.59032,308.6,0.42,0.38,2021-01-07,1900,1,nominal,2.0NRT,289.7,1.1,N
15.58064,101.35586,324.8,0.46,0.39,2021-01-07,1900,1,nominal,2.0NRT,291.7,2.8,N
15.58134,101.35174,306.6,0.46,0.39,2021-01-07,1900,1,nominal,2.0NRT,290.9,1,N
15.57778,101.3511,303.2,0.46,0.39,2021-01-07,1900,1,nominal,2.0NRT,291,0.8,N
15.57708,101.35523,313.8,0.46,0.39,2021-01-07,1900,1,nominal,2.0NRT,291.4,1.8,N
15.67479,100.7551,304.8,0.43,0.38,2021-01-07,1900,1,nominal,2.0NRT,291.5,0.6,N
15.67069,100.75826,309.7,0.43,0.38,2021-01-07,1900,1,nominal,2.0NRT,291.9,1,N
15.6003,101.15406,317.2,0.45,0.39,2021-01-07,1900,1,nominal,2.0NRT,289.2,1.8,N
15.39192,101.3711,312.1,0.46,0.39,2021-01-07,1900,1,nominal,2.0NRT,290.8,1.5,N
15.99269,97.68698,303.1,0.39,0.36,2021-01-07,1900,1,nominal,2.0NRT,288.9,0.6,N
15.38835,101.37046,317.6,0.46,0.39,2021-01-07,1900,1,nominal,2.0NRT,291.1,1.5,N
15.98939,97.68645,300.8,0.39,0.36,2021-01-07,1900,1,nominal,2.0NRT,283.3,0.3,N
15.86067,97.79362,309.7,0.39,0.36,2021-01-07,1900,1,nominal,2.0NRT,289.6,0.9,N
15.39788,100.5416,321,0.43,0.38,2021-01-07,1900,1,nominal,2.0NRT,292,1.7,N
15.27994,100.86021,340.7,0.44,0.38,2021-01-07,1900,1,nominal,2.0NRT,291.1,4.8,N
15.23399,100.84858,328.6,0.44,0.38,2021-01-07,1900,1,nominal,2.0NRT,289.1,2.6,N
16.10595,95.17376,328.2,0.46,0.39,2021-01-07,1900,1,nominal,2.0NRT,291,2.2,N
16.10534,95.17804,311.7,0.46,0.39,2021-01-07,1900,1,nominal,2.0NRT,291,2.2,N
15.19241,100.92419,309.3,0.44,0.38,2021-01-07,1900,1,nominal,2.0NRT,290.6,0.9,N
16.08507,95.13993,314.6,0.46,0.39,2021-01-07,1900,1,nominal,2.0NRT,291.4,1.4,N
15.03091,100.78153,303.7,0.44,0.38,2021-01-07,1900,1,nominal,2.0NRT,291.6,0.4,N
14.9431,100.6556,308.1,0.43,0.38,2021-01-07,1900,1,nominal,2.0NRT,292.5,1.1,N
14.93483,100.66223,310.6,0.43,0.38,2021-01-07,1900,1,nominal,2.0NRT,292.7,1.6,N
14.93005,100.66934,319.8,0.43,0.38,2021-01-07,1900,1,nominal,2.0NRT,292.6,2.6,N
14.92543,100.61156,305.9,0.43,0.38,2021-01-07,1900,1,nominal,2.0NRT,291.7,0.7,N
14.73716,101.03783,302.5,0.45,0.39,2021-01-07,1900,1,nominal,2.0NRT,290.6,0.7,N
15.06739,98.55592,302.7,0.39,0.36,2021-01-07,1900,1,nominal,2.0NRT,285.1,0.8,N
14.64961,101.0413,317.4,0.45,0.39,2021-01-07,1900,1,nominal,2.0NRT,293.9,2.5,N
14.6327,101.07639,319.4,0.45,0.39,2021-01-07,1900,1,nominal,2.0NRT,294.1,2.4,N
14.62914,101.09739,313.2,0.46,0.39,2021-01-07,1900,1,nominal,2.0NRT,292.6,1.5,N
14.67567,100.80071,316.5,0.44,0.38,2021-01-07,1900,1,nominal,2.0NRT,294.2,1.6,N
14.56884,100.76595,316.1,0.44,0.38,2021-01-07,1900,1,nominal,2.0NRT,293.3,2,N
14.7638,99.09209,311.1,0.39,0.36,2021-01-07,1900,1,nominal,2.0NRT,289.6,0.7,N
14.53618,100.46089,308.7,0.43,0.38,2021-01-07,1900,1,nominal,2.0NRT,293.2,1.2,N
13.90998,101.11198,308.8,0.46,0.39,2021-01-07,1900,1,nominal,2.0NRT,291.9,1.2,N
14.00874,99.78519,306.7,0.41,0.37,2021-01-07,1900,1,nominal,2.0NRT,289.8,0.5,N
14.00874,99.78194,308.9,0.41,0.37,2021-01-07,1900,1,nominal,2.0NRT,289.7,0.8,N
13.63013,101.53242,303.5,0.49,0.4,2021-01-07,1900,1,nominal,2.0NRT,289.9,0.7,N
13.97942,99.43173,302.5,0.4,0.37,2021-01-07,1900,1,nominal,2.0NRT,290.8,0.6,N
14.09947,98.22667,302.8,0.38,0.36,2021-01-07,1900,1,nominal,2.0NRT,290.7,0.4,N
14.09618,98.22612,303.9,0.38,0.36,2021-01-07,1900,1,nominal,2.0NRT,290.4,0.7,N
13.6472,99.63205,307.3,0.41,0.37,2021-01-07,1900,1,nominal,2.0NRT,288.4,1,N
13.11302,100.91189,305.3,0.46,0.39,2021-01-07,1900,1,nominal,2.0NRT,288.4,0.6,N
13.04986,101.0853,302.7,0.47,0.4,2021-01-07,1900,1,nominal,2.0NRT,291.3,0.4,N
12.67759,101.15264,306.9,0.48,0.4,2021-01-07,1900,1,nominal,2.0NRT,293.9,2.4,N
12.65714,101.14,310.2,0.48,0.4,2021-01-07,1900,1,nominal,2.0NRT,293.1,2.1,N
11.87269,99.67332,304.7,0.42,0.38,2021-01-07,1900,1,nominal,2.0NRT,290,0.7,N
10.39055,99.03397,299.2,0.42,0.37,2021-01-07,1900,1,nominal,2.0NRT,278.7,0.6,N
28.85614,100.39914,312.9,0.39,0.36,2021-01-07,1854,1,nominal,2.0NRT,270.7,2.4,N
28.28661,101.64736,303.1,0.38,0.36,2021-01-07,1854,1,nominal,2.0NRT,279.3,1.2,N
28.28478,101.6588,297.1,0.38,0.36,2021-01-07,1854,1,nominal,2.0NRT,276.5,0.7,N
28.28334,101.64672,321.9,0.38,0.36,2021-01-07,1854,1,nominal,2.0NRT,280.3,1.2,N
29.26742,91.92509,296.7,0.34,0.56,2021-01-07,1854,1,nominal,2.0NRT,269.3,1,N
29.26249,91.9217,299.1,0.34,0.56,2021-01-07,1854,1,nominal,2.0NRT,267,1,N
29.26588,91.92231,303.7,0.34,0.56,2021-01-07,1854,1,nominal,2.0NRT,268.8,1,N
29.26558,91.92581,298.2,0.34,0.56,2021-01-07,1854,1,nominal,2.0NRT,270.3,1,N
28.00268,100.96415,303.5,0.38,0.36,2021-01-07,1854,1,nominal,2.0NRT,278,0.8,N
27.99941,100.96353,329,0.38,0.36,2021-01-07,1854,1,nominal,2.0NRT,279.3,3.1,N
27.98306,100.88976,302.3,0.39,0.36,2021-01-07,1854,1,nominal,2.0NRT,275.8,1,N
27.97596,100.93584,306.1,0.38,0.36,2021-01-07,1854,1,nominal,2.0NRT,277.7,1.3,N
27.97978,100.88909,307.3,0.39,0.36,2021-01-07,1854,1,nominal,2.0NRT,273.6,1,N
27.96522,100.91789,334.9,0.39,0.36,2021-01-07,1854,1,nominal,2.0NRT,279.8,2.6,N
27.96581,100.91405,299,0.39,0.36,2021-01-07,1854,1,nominal,2.0NRT,274.4,2.6,N
27.96463,100.92174,319,0.39,0.36,2021-01-07,1854,1,nominal,2.0NRT,279.1,2.2,N
27.96404,100.92558,306.2,0.39,0.36,2021-01-07,1854,1,nominal,2.0NRT,275,2.2,N
27.95983,100.90906,303.1,0.39,0.36,2021-01-07,1854,1,nominal,2.0NRT,276,0.9,N
27.91903,100.9329,296.6,0.38,0.36,2021-01-07,1854,1,nominal,2.0NRT,274.3,1.1,N
27.90789,99.73909,297.2,0.4,0.37,2021-01-07,1854,1,nominal,2.0NRT,270,0.7,N
27.46357,101.49443,319.6,0.38,0.36,2021-01-07,1854,1,nominal,2.0NRT,271.1,1.5,N
26.83537,101.418,296.5,0.38,0.36,2021-01-07,1854,1,nominal,2.0NRT,281.1,0.3,N
26.96679,100.35619,296.2,0.39,0.36,2021-01-07,1854,1,nominal,2.0NRT,278.3,0.7,N
26.79202,101.41013,295.8,0.38,0.36,2021-01-07,1854,1,nominal,2.0NRT,282.5,0.5,N
27.6061,95.4006,301.2,0.4,0.44,2021-01-07,1854,1,nominal,2.0NRT,283.8,0.5,N
26.75912,101.5098,300,0.39,0.36,2021-01-07,1854,1,nominal,2.0NRT,279.9,0.6,N
27.53579,95.39854,303.3,0.4,0.44,2021-01-07,1854,1,nominal,2.0NRT,283.2,0.6,N
27.53604,95.39946,301.8,0.4,0.44,2021-01-07,1854,1,nominal,2.0NRT,282.8,0.7,N
26.6061,101.96845,317.2,0.39,0.36,2021-01-07,1854,1,nominal,2.0NRT,283,1,N
26.58647,101.98421,329.7,0.39,0.36,2021-01-07,1854,1,nominal,2.0NRT,282.9,3.5,N
26.68692,101.27943,326.7,0.38,0.36,2021-01-07,1854,1,nominal,2.0NRT,284,2.4,N
27.47116,95.42297,311.8,0.4,0.44,2021-01-07,1854,1,nominal,2.0NRT,284,1.2,N
26.61889,101.59763,297.8,0.39,0.36,2021-01-07,1854,1,nominal,2.0NRT,283.1,0.7,N
26.6395,101.42779,308.6,0.39,0.36,2021-01-07,1854,1,nominal,2.0NRT,284.8,0.6,N
26.63214,101.47359,302.6,0.39,0.36,2021-01-07,1854,1,nominal,2.0NRT,285.5,1,N
26.60779,101.60336,302.4,0.39,0.36,2021-01-07,1854,1,nominal,2.0NRT,283.9,0.7,N
26.62207,101.45191,304,0.39,0.36,2021-01-07,1854,1,nominal,2.0NRT,284.3,0.8,N
26.62146,101.45573,298.3,0.39,0.36,2021-01-07,1854,1,nominal,2.0NRT,284.8,0.8,N
26.58169,101.70128,300.6,0.39,0.36,2021-01-07,1854,1,nominal,2.0NRT,286.3,0.6,N
26.61571,101.47042,298.4,0.39,0.36,2021-01-07,1854,1,nominal,2.0NRT,285.1,0.8,N
26.57745,101.66473,340.4,0.39,0.36,2021-01-07,1854,1,nominal,2.0NRT,296.4,18.7,N
26.57683,101.66853,328.8,0.39,0.36,2021-01-07,1854,1,nominal,2.0NRT,289,2.6,N
26.57622,101.67233,301.1,0.39,0.36,2021-01-07,1854,1,nominal,2.0NRT,288.5,2.6,N
26.56963,101.67107,324.3,0.39,0.36,2021-01-07,1854,1,nominal,2.0NRT,291.5,2.8,N
26.57087,101.66342,302.8,0.39,0.36,2021-01-07,1854,1,nominal,2.0NRT,287,0.8,N
26.56901,101.6749,303.4,0.39,0.36,2021-01-07,1854,1,nominal,2.0NRT,289.7,1.3,N
26.56696,101.6666,303.6,0.39,0.36,2021-01-07,1854,1,nominal,2.0NRT,288.1,1.2,N
26.56633,101.67043,315.4,0.39,0.36,2021-01-07,1854,1,nominal,2.0NRT,289.7,1.2,N
26.56571,101.67426,311.9,0.39,0.36,2021-01-07,1854,1,nominal,2.0NRT,290.2,1.3,N
26.56508,101.67809,303.3,0.39,0.36,2021-01-07,1854,1,nominal,2.0NRT,290,1.3,N
26.56446,101.68192,303.5,0.39,0.36,2021-01-07,1854,1,nominal,2.0NRT,289.9,1.7,N
26.56179,101.67744,318.3,0.39,0.36,2021-01-07,1854,1,nominal,2.0NRT,290.8,1.3,N
26.56075,101.53517,327.4,0.39,0.36,2021-01-07,1854,1,nominal,2.0NRT,286.8,3.8,N
26.56014,101.53897,296.4,0.39,0.36,2021-01-07,1854,1,nominal,2.0NRT,283.7,1.7,N
26.501,101.84072,300.6,0.39,0.36,2021-01-07,1854,1,nominal,2.0NRT,286,1.4,N
26.41884,101.8003,313.2,0.39,0.36,2021-01-07,1854,1,nominal,2.0NRT,284.6,1.4,N
26.38939,101.64733,299.9,0.39,0.36,2021-01-07,1854,1,nominal,2.0NRT,284.5,0.7,N
27.26931,95.12392,298.7,0.41,0.45,2021-01-07,1854,1,nominal,2.0NRT,283.3,0.3,N
27.26517,95.12331,298.7,0.41,0.45,2021-01-07,1854,1,nominal,2.0NRT,283.5,0.7,N
26.5895,99.93075,297.6,0.39,0.36,2021-01-07,1854,1,nominal,2.0NRT,274.1,0.9,N
27.18193,95.3524,301.1,0.4,0.44,2021-01-07,1854,1,nominal,2.0NRT,286.2,0.8,N
26.0071,101.71298,295.3,0.39,0.36,2021-01-07,1854,1,nominal,2.0NRT,284,0.6,N
26.79412,94.6877,297.2,0.43,0.46,2021-01-07,1854,1,nominal,2.0NRT,284.6,0.3,N
27.23626,89.74119,305.7,0.45,0.63,2021-01-07,1854,1,nominal,2.0NRT,269.5,1.2,N
25.88357,98.99232,300,0.4,0.37,2021-01-07,1854,1,nominal,2.0NRT,283.8,0.7,N
25.62021,99.09615,295.9,0.4,0.37,2021-01-07,1854,1,nominal,2.0NRT,276.9,0.4,N
25.29089,100.55,313.2,0.38,0.36,2021-01-07,1854,1,nominal,2.0NRT,284.3,1.7,N
25.06595,101.57101,299.3,0.39,0.36,2021-01-07,1854,1,nominal,2.0NRT,284.2,0.8,N
25.38203,99.30814,299.2,0.4,0.37,2021-01-07,1854,1,nominal,2.0NRT,278.4,0.8,N
26.37913,88.06993,299.1,0.55,0.68,2021-01-07,1854,1,nominal,2.0NRT,284.8,0.7,N
26.37615,88.06934,296.3,0.55,0.68,2021-01-07,1854,1,nominal,2.0NRT,284.9,0.5,N
25.07327,99.28416,311.8,0.39,0.37,2021-01-07,1854,1,nominal,2.0NRT,280.6,1.7,N
25.03974,99.00061,305.3,0.4,0.37,2021-01-07,1854,1,nominal,2.0NRT,281.9,1.4,N
24.92894,99.08701,306.6,0.4,0.37,2021-01-07,1854,1,nominal,2.0NRT,282.2,1.4,N
24.9172,99.09698,297.5,0.4,0.37,2021-01-07,1854,1,nominal,2.0NRT,280.6,0.4,N
24.79063,98.24973,299.1,0.42,0.37,2021-01-07,1854,1,nominal,2.0NRT,282.4,1.2,N
24.62982,98.76325,305.5,0.4,0.37,2021-01-07,1854,1,nominal,2.0NRT,277.9,0.7,N
25.51537,90.90634,299.5,0.36,0.57,2021-01-07,1854,1,nominal,2.0NRT,286.6,0.7,N
24.52306,97.79568,305,0.43,0.38,2021-01-07,1854,1,nominal,2.0NRT,284.8,1.2,N
23.98821,101.28616,303.4,0.39,0.36,2021-01-07,1854,1,nominal,2.0NRT,283.9,0.7,N
24.51669,97.79043,296.6,0.43,0.38,2021-01-07,1854,1,nominal,2.0NRT,284.4,0.5,N
24.20856,98.23532,297.3,0.41,0.37,2021-01-07,1854,1,nominal,2.0NRT,283.8,0.6,N
23.89835,99.68477,295.2,0.39,0.36,2021-01-07,1854,1,nominal,2.0NRT,283.6,0.3,N
23.76312,98.84576,296.1,0.4,0.37,2021-01-07,1854,1,nominal,2.0NRT,283,0.5,N
23.88096,97.78783,303.3,0.43,0.38,2021-01-07,1854,1,nominal,2.0NRT,284.4,0.8,N
23.38006,100.96236,299.6,0.39,0.36,2021-01-07,1854,1,nominal,2.0NRT,284.3,0.7,N
23.0185,101.06931,298.5,0.39,0.36,2021-01-07,1854,1,nominal,2.0NRT,284.6,1.1,N
22.78011,100.88161,301,0.39,0.36,2021-01-07,1854,1,nominal,2.0NRT,285.6,0.8,N
22.63075,100.73154,301.5,0.39,0.36,2021-01-07,1854,1,nominal,2.0NRT,285.3,0.7,N
23.74757,91.33794,314.5,0.32,0.55,2021-01-07,1854,1,nominal,2.0NRT,287.5,0.7,N
23.78558,90.43586,298.3,0.37,0.58,2021-01-07,1854,1,nominal,2.0NRT,287.9,0.5,N
22.51703,99.97474,296.7,0.38,0.36,2021-01-07,1854,1,nominal,2.0NRT,284,0.2,N
23.82422,87.20469,305.3,0.59,0.7,2021-01-07,1854,1,nominal,2.0NRT,286.7,1.9,N
22.65549,97.96357,297,0.41,0.37,2021-01-07,1854,1,nominal,2.0NRT,283.7,0.5,N
23.82349,87.20895,302.3,0.59,0.7,2021-01-07,1854,1,nominal,2.0NRT,287.2,1.4,N
23.80262,87.04641,301.5,0.6,0.71,2021-01-07,1854,1,nominal,2.0NRT,290,2.5,N
22.31277,99.69538,299.5,0.38,0.36,2021-01-07,1854,1,nominal,2.0NRT,282.9,0.4,N
23.69335,87.11077,297.3,0.6,0.7,2021-01-07,1854,1,nominal,2.0NRT,286.4,2,N
23.69292,87.11662,305.2,0.6,0.7,2021-01-07,1854,1,nominal,2.0NRT,287.8,2,N
23.69249,87.12254,299.2,0.6,0.7,2021-01-07,1854,1,nominal,2.0NRT,287.4,1.8,N
23.66769,86.915,300.6,0.61,0.71,2021-01-07,1854,1,nominal,2.0NRT,287.9,1.2,N
23.61241,87.14434,298.5,0.59,0.7,2021-01-07,1854,1,nominal,2.0NRT,287,1.2,N
23.60552,87.14948,297.8,0.59,0.7,2021-01-07,1854,1,nominal,2.0NRT,285.8,1.4,N
23.6686,86.91942,300.8,0.61,0.71,2021-01-07,1854,1,nominal,2.0NRT,286.1,0.8,N
23.62912,87.34791,295.2,0.57,0.69,2021-01-07,1854,1,nominal,2.0NRT,284.4,0.4,N
23.61232,87.14249,297.9,0.59,0.7,2021-01-07,1854,1,nominal,2.0NRT,286.4,0.9,N
22.64092,96.37498,301.4,0.47,0.4,2021-01-07,1854,1,nominal,2.0NRT,289.7,0.7,N
23.60539,87.14762,295.9,0.59,0.7,2021-01-07,1854,1,nominal,2.0NRT,285.4,0.9,N
23.59404,87.29893,301.5,0.58,0.7,2021-01-07,1854,1,nominal,2.0NRT,286.2,0.6,N
22.63733,96.37414,299.8,0.47,0.4,2021-01-07,1854,1,nominal,2.0NRT,289,0.7,N
23.61852,86.78674,300.5,0.62,0.72,2021-01-07,1854,1,nominal,2.0NRT,287,3,N
23.55968,87.23711,316.1,0.58,0.7,2021-01-07,1854,1,nominal,2.0NRT,286.7,2.8,N
23.5528,87.24231,311.6,0.58,0.7,2021-01-07,1854,1,nominal,2.0NRT,288.7,2.3,N
23.51123,87.27883,300.2,0.58,0.7,2021-01-07,1854,1,nominal,2.0NRT,287.1,1.5,N
23.51031,87.27837,300.3,0.58,0.7,2021-01-07,1854,1,nominal,2.0NRT,286.8,1.1,N
23.427,87.26505,298.4,0.58,0.7,2021-01-07,1854,1,nominal,2.0NRT,285.7,0.8,N
22.46986,96.48621,302.4,0.47,0.39,2021-01-07,1854,1,nominal,2.0NRT,283.8,1.1,N
22.00081,99.3151,295.7,0.39,0.36,2021-01-07,1854,1,nominal,2.0NRT,281.5,0.4,N
22.35466,96.69965,297.9,0.45,0.39,2021-01-07,1854,1,nominal,2.0NRT,285.2,1.9,N
21.75992,98.73617,296.7,0.39,0.36,2021-01-07,1854,1,nominal,2.0NRT,285.2,0.3,N
21.96936,97.21231,301,0.43,0.38,2021-01-07,1854,1,nominal,2.0NRT,284.8,0.5,N
21.87798,96.98965,301.9,0.44,0.38,2021-01-07,1854,1,nominal,2.0NRT,282.4,0.6,N
21.86616,96.92003,305.1,0.44,0.38,2021-01-07,1854,1,nominal,2.0NRT,282.2,0.9,N
22.47596,91.73164,306.8,0.58,0.52,2021-01-07,1854,1,nominal,2.0NRT,289.3,1.4,N
21.62759,98.12325,300.9,0.4,0.37,2021-01-07,1854,1,nominal,2.0NRT,282.4,0.3,N
21.8261,96.5829,314.6,0.45,0.39,2021-01-07,1854,1,nominal,2.0NRT,291.4,1.2,N
21.59673,98.16904,298.9,0.4,0.37,2021-01-07,1854,1,nominal,2.0NRT,283.7,0.3,N
22.194,93.32307,310,0.46,0.47,2021-01-07,1854,1,nominal,2.0NRT,284.9,1.3,N
22.19621,93.32565,296.5,0.46,0.47,2021-01-07,1854,1,nominal,2.0NRT,284.7,0.5,N
22.19195,93.32453,303.2,0.46,0.47,2021-01-07,1854,1,nominal,2.0NRT,285.1,1.4,N
22.79698,86.19718,304.7,0.67,0.74,2021-01-07,1854,1,nominal,2.0NRT,286.9,3.3,N
22.79652,86.20377,304.4,0.67,0.73,2021-01-07,1854,1,nominal,2.0NRT,286.5,2.5,N
22.79018,86.19659,308.9,0.67,0.74,2021-01-07,1854,1,nominal,2.0NRT,287.9,4.7,N
22.78971,86.20332,303.1,0.67,0.73,2021-01-07,1854,1,nominal,2.0NRT,287.8,1.9,N
22.78291,86.20274,301.7,0.67,0.73,2021-01-07,1854,1,nominal,2.0NRT,286.1,1.9,N
21.45076,98.25891,297.1,0.4,0.37,2021-01-07,1854,1,nominal,2.0NRT,284.5,0.4,N
21.41379,98.07743,302.5,0.4,0.37,2021-01-07,1854,1,nominal,2.0NRT,283.4,0.8,N
21.61617,96.48244,302.5,0.46,0.39,2021-01-07,1854,1,nominal,2.0NRT,290.1,0.8,N
21.6126,96.48179,307.3,0.46,0.39,2021-01-07,1854,1,nominal,2.0NRT,290.2,0.8,N
21.59399,96.2299,304.9,0.47,0.4,2021-01-07,1854,1,nominal,2.0NRT,291.4,0.9,N
22.63071,86.17502,295.7,0.67,0.73,2021-01-07,1854,1,nominal,2.0NRT,283.6,0.5,N
22.59487,85.90112,307.2,0.7,0.75,2021-01-07,1854,1,nominal,2.0NRT,284.5,1.6,N
21.42059,96.7746,296.1,0.44,0.38,2021-01-07,1854,1,nominal,2.0NRT,283.4,0.2,N
22.59477,85.90189,307.3,0.69,0.75,2021-01-07,1854,1,nominal,2.0NRT,284.8,2.1,N
21.45763,96.43369,311.7,0.46,0.39,2021-01-07,1854,1,nominal,2.0NRT,291.8,1.3,N
21.82701,93.57098,298.7,0.44,0.46,2021-01-07,1854,1,nominal,2.0NRT,284.1,0.9,N
